UPC,Description,Size,Category,Big_Pack_UPC,Pre_Total_Sales,Pre_Total_Units,Pre_Total_Visits,Pre_Total_HHs,Pre_HH_Pen,Pre_Spend_per_HH,Pre_Visits_per_HH,Pre_Spend_per_Visit,Pre_Units_per_Visit,Pre_Spend_per_Unit,Pre_Repeat_HHs,Pre_Repeat_Rate,Covid_Total_Sales,Covid_Total_Units,Covid_Total_Visits,Covid_Total_HHs,Covid_HH_Pen,Covid_Spend_per_HH,Covid_Visits_per_HH,Covid_Spend_per_Visit,Covid_Units_per_Visit,Covid_Spend_per_Unit,Covid_Repeat_HHs,Covid_Repeat_Rate,Pre_Loyal_Sales,Pre_Price_Sens_Sales,Covid_Loyal_Sales,Covid_Price_Sens_Sales,Pre_Ecomm_Sales,Pre_Ecomm_HHs,Pre_Ecomm_Visits,Pre_Ecomm_Units,Covid_Ecomm_Sales,Covid_Ecomm_HHs,Covid_Ecomm_Visits,Covid_Ecomm_Units
0004400003214,NBSC OREO MINI CKY GO-PAK,3.5 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,N,834489.9199999335,834563,589640,368939,2.0322727595721277,2.2618642106145823,1.598204581245138,1.4152532392645232,1.4153771792958416,0.9999124332134703,88712,24.045167358289582,820004.9299999384,818547,545389,341044,1.8627503778819883,2.4043962949060482,1.5991748865249058,1.5035230450191301,1.5008498521238969,1.0017811194713784,81365,23.85762540903813,510145.03000000055,313971.1800000002,486829.98,289961.24999999994,26077.349999999966,6564,11590,26079,45778.70999999999,11804,21293,45706
0007641090514,LANCE CPTNS WFRS CKR 8CT,11.04 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,N,"","","","","","","","","","","","",64963.369999998045,22416,20363,16306,0.08906184440055742,3.9840163130134947,1.2488041211823868,3.1902651868584218,1.1008201149143053,2.8980803890077644,2219,13.608487673249112,"","",44081.630000000034,20395.430000000015,"","","","",3557.029999999984,823,1028,1201
0007283001121,TLMK FRMSTYL CT MZRLA CHS,8 OZ,CHEESE,N,"","","","","","","","","","","","",2645787.6599997953,772723,585154,341182,1.8635041209536969,7.754769184774681,1.7150787556201674,4.521523667273565,1.3205463860795619,3.423979433768369,95540,28.002649612230424,"","",1787829.5499999672,210499.4200000001,"","","","",466543.6599999997,50925,96613,135860
0001111096440,KRO PD SHRMP MED,10 OZ,SEAFOOD - SHRIMP,N,2136662.1999985124,347769,236629,166627,0.9178523092143278,12.823025079960106,1.4201119866528233,9.029587244160743,1.469680385751535,6.14391219458466,33489,20.098183367641496,2331678.8900004392,324881,237976,165102,0.9017716567043316,14.122656842439458,1.441387748179913,9.797958155446093,1.365183884089152,7.177024479733931,33952,20.564257247035165,1463539.6999999797,489161.55000000045,1522333.8299999796,469801.1800000006,268045.4399999999,18635,30130,43549,326091.79999999976,21007,33594,45816
0030005446391,CENTRM SLVR VITMNRL 50PL,125 CT,VITAMIN PRODUCTS,N,354724.3199998663,37096,36427,28025,0.15437360671278688,12.657424442457318,1.2998037466547725,9.737950421387056,1.0183654981195267,9.562333405215288,5315,18.965209634255128,474853.7099997746,48273,47074,37483,0.20472863446989414,12.668508657251943,1.255875997118694,10.087388154815281,1.0254705357522198,9.836838605426937,6391,17.050396179601417,232920.60000000003,95986.26000000008,297991.87000000017,121780.03000000007,5907.169999999939,471,585,610,48406.100000000115,3668,4522,4766
0085293300841,OLLY EXTRA STRENGTH SLEEP,50 CT,VITAMIN PRODUCTS,N,"","","","","","","","","","","","",416482.2699998947,26392,24915,17689,0.09661566083659145,23.544704053360547,1.4085024591554074,16.716125627128026,1.0592815572948022,15.780625568350057,3377,19.090960483916557,"","",273445.58000000013,48545.57,"","","","",17903.12999999991,793,1073,1169
0003160403194,NTMD ELDERBERRY GUMMY,60 CT,VITAMIN PRODUCTS,N,"","","","","","","","","","","","",760166.3799998295,49762,30315,22077,0.1205825057543914,34.43250351043301,1.3731485256148934,25.07558568364933,1.6414976084446644,15.276041557811773,4322,19.576935272002537,"","",509040.46999999956,151491.71999999988,"","","","",27321.440000000177,840,1068,1732
0004610000121,SRGNTO CLBY JCK CHS 11CT,7.5 OZ,CHEESE,N,3068006.4600152667,1019332,919043,540056,2.974857896409664,5.680904313655003,1.701755003184855,3.3382621487952866,1.1091232945574907,3.0098206080210046,150031,27.780637563511934,3772260.670018321,1239110,1090565,604696,3.3027929020998084,6.238276208240705,1.8034929948271528,3.458996639373463,1.1362092126558252,3.044330745469184,185913,30.744870149628905,2088592.8199999686,592715.6099999973,2441324.0499999747,626662.7999999976,243559.06000000014,35410,68440,78169,590563.9,77609,159509,188899
0001111080840,PRSL FT SS GTMLN KCUP,48 CT,COFFEE,Y,850604.0499998117,45109,43780,19841,0.10929265765525081,42.871027165959966,2.206542008971322,19.42905550479241,1.0303563270899954,18.856637256419155,6422,32.36732019555466,1217300.0899997593,68319,64421,27127,0.1481651326538649,44.87411398237031,2.3747926420171783,18.89601356700081,1.0605082193694602,17.817885068571837,9153,33.74129096472149,605213.3999999989,"",850150.7399999967,302322.93,30217.410000000877,778,1590,1674,94303.78000000447,2187,5014,5471
0003040079267,ANGSFT MEGA RL BATH TISSE,24 ROLLS,BATH TISSUE,Y,923385.7899996554,56193,54368,42403,0.2335737393556575,21.776425960419203,1.2821734311251562,16.983994077392133,1.0335675397292525,16.43239887529862,6746,15.909251703888877,3495567.5200107023,213387,203932,164049,0.8960202693528176,21.308069662178386,1.243116385957854,17.140848518185976,1.0463634937135908,16.381351816233895,23142,14.106760784887443,615738.7699999992,"",2144018.1199999778,654606.8099999985,49074.6399999994,2087,3007,3142,206021.76999998404,9773,12604,13968
0003600047767,CTNL ULT CLNCR TLT PPR,36 ROLL,BATH TISSUE,Y,3105899.8900076095,189477,182877,134289,0.739720866078624,23.128475824584363,1.3618166789536001,16.983545716561455,1.036089830869929,16.391962560139802,26387,19.649412833515775,49940.25999999892,3109,2933,2893,0.015801294974292446,17.262447286553375,1.0138264777048047,17.027023525400246,1.0600068189566996,16.063126407204543,40,1.38264777048047,2080421.24999998,"",29343.459999999992,8447.000000000005,177657.27999999377,8581,11075,11864,1328.8300000000006,93,93,99
0002840006404,TOSTITO HINT OF LIME CHPS,11 OZ,BAG SNACKS,N,4042334.9700366375,1390634,1275028,650275,3.581990976098394,6.216346884066953,1.9607519895428858,3.170389175795855,1.0906693813782913,2.906828806168005,222566,34.22644265887509,4790030.060058296,1555684,1413417,677319,3.6994529245395045,7.072044428191584,2.0867818561121125,3.388971591581462,1.1006546546419067,3.0790507969859533,246178,36.34594629709192,2601193.329999902,684821.2499999938,2966867.5199998594,656565.6099999947,219133.29999999984,30290,67663,77058,547247.5100000001,67664,156408,183165
0005400011971,SCOTT BATH TISSUE,8 ROLLS,BATH TISSUE,N,3726361.4700081744,537733,474509,242936,1.3381947018868008,15.338860728785253,1.9532263641452894,7.853089130044266,1.1332408868957176,6.929761554541333,75580,31.111074521684724,845389.7599993005,107387,101131,82447,0.4503177900952261,10.253735854540498,1.2266183123703713,8.359353314011534,1.0618603593359108,7.87236592883031,11754,14.256431404417382,2492831.659999947,1088213.7299999867,521304.64999999997,192453.57000000018,214538.5599999999,12527,26994,32535,61891.880000000005,5469,7153,8365
0003700052778,CHRMN UTL SFT MEGA ROLL,6 ROLLS,BATH TISSUE,N,"","","","","","","","","","","","",3825294.0100093717,427072,389466,286927,1.5671683937396503,13.331941608873935,1.3573696445437342,9.821894619836833,1.0965578510062495,8.95702366347916,53743,18.73054818821512,"","",2470520.739999973,639836.3499999988,"","","","",397236.969999999,25537,37055,45464
0003700060821,CHRMN STRG SPR MEGA ROLLS,6 ROLLS,BATH TISSUE,N,"","","","","","","","","","","","",1567879.2199990212,130336,119189,98103,0.5358293953899107,15.981970174194684,1.214937361752444,13.15456308886744,1.093523731216807,12.029517708070074,13891,14.15960775919187,"","",1036952.0899999918,221737.77999999997,"","","","",159762.92000000007,9277,12080,14098
0004400003211,NBSC CHIPS AHOY MN GO-PAK,3.5 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,N,538833.4100000183,538973,391994,259745,1.4307858153653106,2.0744707694085287,1.5091493580242161,1.3745960652459432,1.374952167635219,0.9997410074345436,56967,21.93189474292094,538769.980000014,537900,365157,241235,1.3176029703157408,2.2333823035629736,1.513698261031774,1.475447492448492,1.47306501039279,1.0016173638222978,52789,21.882811366509834,322347.9700000001,211900.70000000007,315438.6100000001,199339.4200000001,14546.780000000004,3719,6392,14553,25801.399999999987,6314,11291,25776
0001111085682,KRO SS DONUT SHP COF PODS,12 CT,COFFEE,N,2867926.4400023744,696781,582508,233542,1.2864485587481773,12.280131368243717,2.4942323008281164,4.9234112492916395,1.196174129797359,4.115965332008729,89410,38.284334295330176,2136690.8199998075,500506,419039,180167,0.9840552753658303,11.859501573539037,2.3258365849461886,5.099026152696545,1.194413885103773,4.269061349913502,64905,36.024910222182754,2044683.4799999509,1444545.38999997,1483010.8399999714,1034375.9999999866,240017.2599999996,17821,45615,56970,413729.1600000002,31520,72417,94481
0007431280152,NTRB OPT SOL H/S/N GUMMIE,140 CT,VITAMIN PRODUCTS,N,"","","","","","","","","","","","",405324.3299998874,39245,24746,20930,0.11431769920910505,19.3657109412273,1.1823220258002867,16.379387779838655,1.5859128748080498,10.328050197474516,2820,13.47348303870043,"","",254017.65000000005,75052.03999999995,"","","","",10561.619999999957,707,730,934
0004746907144,NTRL MELATONIN FD TABS,150 CT,VITAMIN PRODUCTS,Y,185.93999999999997,20,22,22,1.2118534692886034E-4,8.451818181818181,1.0,8.451818181818181,0.9090909090909091,9.296999999999999,"","","","","","","","","","","","","","",152.59,"","","",9.74,1,1,1,"","","",""
0061124735007,GMCR CRML VNLA CRM 48CT K,48 CT,COFFEE,Y,"","","","","","","","","","","","",332.87,13,13,12,6.554287580072912E-5,27.739166666666666,1.0833333333333333,25.605384615384615,1.0,25.605384615384615,1,8.333333333333332,"","",332.87000000000006,"","","","","","","","",""
0001111001697,KRO SELTZER RASPBRY 12PK,12/12 FO,SPARKLING WATER,N,1079660.5899994287,388076,339938,142248,0.7835624195425694,7.58998783813782,2.389755919239638,3.1760514858575055,1.1416081756084933,2.7820854420253474,53061,37.30175468196389,1299677.8299997468,465780,391969,156923,0.857098724939818,8.282264741304632,2.4978428910994563,3.3157668846254342,1.1883082590715082,2.7903255399539413,62281,39.68889200435883,721695.7299999915,293633.3600000005,849094.0299999878,337306.4500000001,68075.31999999998,9297,21083,25851,220909.7199999997,25597,62011,78984
0004300004648,MXHS ORIGINAL COFFEE,30.6 OZ,COFFEE,N,2860672.2000032174,511551,398848,212410,1.1700445245981466,13.467690786701274,1.877727037333459,7.17233683007867,1.2825713053594352,5.592154447949897,71269,33.55256343863283,3022536.720002548,511805,428883,214837,1.1734195673667702,14.06897657294855,1.996318138868072,7.047462175004717,1.1933441055019667,5.90564125009046,76869,35.78014960179113,1771329.4899999662,1557310.829999974,1811594.9299999624,1512336.4299999718,135515.6,10169,20058,22683,389663.8500000005,28228,56442,64559
0002840006408,TOSTITO SCOOPS TRTL CHIPS,10 OZ,BAG SNACKS,N,6861982.580135764,2398558,2059972,1182980,6.516356441359236,5.800590525736499,1.7413413582647213,3.3311047820726514,1.1643643700011457,2.8608783194468357,380307,32.14821890479974,7381325.620168664,2394550,2097642,1174656,6.415861026381772,6.283818939475611,1.7857500408630271,3.518868148220079,1.1415436952540043,3.082552304261203,385834,32.84655252261087,4513917.919999903,1470391.6899999569,4675451.299999952,1296263.2699999616,405003.84000000043,60386,117244,141896,900405.0400000013,122885,246835,295176
0001410004983,PFRM MLK CHO CHP 8CT,7.9 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,N,"","","","","","","","","","","","",68610.22999999617,12307,11640,9399,0.05133645747092109,7.2997372060853465,1.2384296201723588,5.894349656357059,1.0573024054982818,5.574894775330801,1131,12.033195020746888,"","",49770.04999999995,9509.01,"","","","",3729.169999999974,483,627,698
0003527212170,LAFVR TORTILLA CHIPS,16 OZ,BAG SNACKS,N,2535971.0699965437,1183312,995144,330136,1.8185293497139199,7.681595069900113,3.0143456030242084,2.548345837382875,1.1890862025998248,2.143112780058466,154255,46.72468316087915,3288944.4000032246,1446157,1192696,386215,2.109470148114883,8.515838069477427,3.0881659179472574,2.7575714180337862,1.2125109835196899,2.2742651039985455,185315,47.982341441942964,1761036.879999963,534430.8900000035,2204065.4999999157,583227.4699999967,112715.69999999994,12484,41894,52674,344874.23000000045,34581,115536,151321
0076211188812,STBK BRKFST BLEND KCUP,10 CT,COFFEE,N,1434818.5699987698,229404,195598,111080,0.6118758334935367,12.916983885476862,1.7608750450126036,7.335548267358408,1.172834078058058,6.254549048834239,28597,25.744508462369463,1471491.9999987332,233581,196885,113556,0.6202322337022997,12.958293705297239,1.7338141533692628,7.473865454446673,1.1863829138837392,6.299707596074737,29268,25.774067420479764,1030122.2199999875,234460.6500000003,1006722.2799999876,232686.06000000023,79850.47000000013,4491,10053,12149,182465.62999999983,10275,21480,27447
0007431200238,NTRB GLUCOSAMINE CHOND,110 CT,VITAMIN PRODUCTS,N,374948.0299999544,31116,17706,12800,0.07050783821315511,29.292814843746438,1.38328125,21.176326104142912,1.7573703829210436,12.050007391694125,2841,22.1953125,397232.28999995696,31968,18452,13361,0.07297653029779515,29.73073048424197,1.3810343537160392,21.527871775414965,1.732495122479948,12.425934997496151,2941,22.011825462166005,260074.61999999997,84441.94000000002,267106.0600000003,84184.83000000006,7830.099999999962,282,359,579,34135.17000000026,1135,1521,2353
0001111009738,KRO CCHCHV SNDW CRKR 8CT,11 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,N,572034.199999532,301571,271907,151854,0.8364763487515982,3.7670011985165486,1.7905817429899773,2.103786221022379,1.1090961247779572,1.8968475085453573,42834,28.20735706665613,398100.17999968183,209281,181594,116198,0.6346625901910935,3.426050190189864,1.5627979827535758,2.192254039228619,1.1524664911836293,1.902228009230087,28749,24.741389696896675,379139.3299999998,268220.4900000002,254662.39000000033,186497.33000000045,25110.52000000001,5174,11451,13550,25793.939999999988,6449,10724,13422
0032420869760,BL PRSRVSN AREDS 2,60 CT,VITAMIN PRODUCTS,N,392763.1899999296,22111,20075,12605,0.06943369536537657,31.159316937717538,1.5926219754065847,19.564791531752405,1.1014196762141968,17.763248609286308,3494,27.719159063863547,456369.96999990277,25769,23246,15180,0.08291173788792233,30.063897891956703,1.531357048748353,19.632193495650984,1.1085348016863117,17.71003803018754,3899,25.685111989459813,253989.21999999983,103448.31999999998,288672.5999999999,118884.23999999999,5429.3199999999715,189,281,306,41214.5800000002,1287,1968,2232
0003160402845,NTMD CALCIUM ADLT GUMMIES,80 CT,VITAMIN PRODUCTS,N,532561.3099999278,65699,42185,29884,0.16461376852827556,17.820951345199028,1.4116249498059161,12.624423610286305,1.5574019201137845,8.106079392379302,6692,22.393253915138537,"","","","","","","","","","","","",361909.29000000027,122611.90000000004,"","",9995.159999999947,507,723,1106,"","","",""
0001111059669,KRO MOZZARELLA CHS SHRED,32 OZ,CHEESE,Y,7573763.200076952,1138501,1052871,626915,3.4533141713593856,12.081004921045041,1.6794477720265109,7.193438892397029,1.0813300014911609,6.652399251363812,184091,29.36458690572087,1.1939161680155516E7,1728209,1602130,890403,4.863297770133051,13.408716817166514,1.799331314022976,7.45205550121121,1.0786946127967143,6.9084015186563175,293838,33.00056266656783,5017978.470000086,"",7571927.200000536,2853294.6199999433,485153.68999961053,38923,67220,73729,1354726.7899985071,96686,178600,198001
0001111090544,KRO SS COLUMBN COFF PODS,48 CT,COFFEE,Y,1974026.4399991697,139136,133951,68380,0.3766660919543396,28.86847674757487,1.9589207370576192,14.736929474204521,1.0387081843360633,14.187747527592927,21228,31.04416496051477,2366506.4900026205,167522,162871,85953,0.4694672336416725,27.532564192088937,1.8948844135748606,14.529943881984027,1.0285563421358008,14.126541528889462,27178,31.61960606377904,1329381.2799999882,"",1542090.1399999869,845715.3499999958,80706.94000000232,2608,5329,5669,207389.52999997826,7391,13714,14894
0076211130194,STBK PIKE PLACE ROAST KCP,44 CT,COFFEE,Y,126901.73000000785,4383,4296,3613,0.019901939020635112,35.123645170220826,1.189039579296983,29.539508845439446,1.0202513966480447,28.953166780745576,497,13.755881538887351,1213787.3299997556,42755,41690,23853,0.13028285137289933,50.886149750545236,1.7477885381293758,29.11459174861491,1.0255456944111299,28.389365688217882,6606,27.69462960633883,90885.97999999995,"",832598.1599999982,72690.8,7813.389999999962,213,259,266,123689.33000000755,2177,4194,4416
0001410004733,PFRM GLDFSH CHED 9CT,8.1 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,N,208842.83999994537,39048,35619,19587,0.10789351774070852,10.662318884971938,1.8185020676979629,5.863242651392385,1.0962688452792049,5.348362015978933,4605,23.51049165262674,119207.17000002897,22469,20412,11914,0.06507315185749056,10.005637904988163,1.7132784958871916,5.840053399962227,1.1007740544777582,5.305406115093194,2510,21.067651502434114,166703.6100000002,12008.799999999996,89456.45000000007,6376.499999999992,29282.51999999998,1731,4899,5491,25791.579999999998,1645,4268,4883
0002840008314,TOSTITO SCOOPS TORTLA CHP,14.5 OZ,BAG SNACKS,N,3477895.5600237213,905145,784231,511560,2.8178898215876274,6.7986073188359555,1.5330186097427476,4.434784597935712,1.154181612305558,3.8423628921595117,121255,23.702986941903198,4152555.0400419277,1006482,886982,517897,2.828704895714184,8.01810985590171,1.7126610117455787,4.681667767826098,1.1347265220714737,4.125811529706371,141951,27.409118029260643,2346704.709999917,626246.1399999968,2716928.019999896,569443.2799999987,196037.48999999985,24269,41878,49890,529443.6200000007,57897,110895,131758
0001111078687,PRSL AGED VERM CHDR,32 OZ,CHEESE,Y,1353812.6599995987,152465,148019,79030,0.4353308167176288,17.130363912433236,1.872946982158674,9.146208662398738,1.030036684479695,8.879497983141041,22739,28.772617993167156,1804584.0399994315,177814,170016,78547,0.4290163554599892,22.9745762409695,2.164512966758756,10.61420125164356,1.0458662714097497,10.148717423821699,26086,33.210689141533095,907766.3799999934,"",1150731.589999991,242630.2100000002,59608.48999999816,4090,6614,6849,250284.08999995398,10329,22765,24240
0075752800911,BRCL TAKIS FUEGO CHP 25CT,30.9 OZ,BAG SNACKS,Y,356235.1099998883,32376,31175,21386,0.11780317406457307,16.657397830351083,1.4577293556532311,11.426948195666023,1.0385244587008822,11.00306121818286,4390,20.527447863088003,485069.3799998236,43132,42028,29710,0.16227323666997184,16.326805116116578,1.414607876135981,11.541576567998087,1.026268202150947,11.24616015950625,5810,19.555705149781218,231469.70000000022,"",304677.47000000026,131757.10000000006,21029.30000000036,1023,1895,1942,39397.990000000784,1986,3432,3559
0003040079211,ANGSFT BATH TISSUE 8 ROLL,8 ROLLS,BATH TISSUE,N,2932021.4800051944,491234,458387,290425,1.5997842900824666,10.09562358614167,1.5783317551863647,6.396388815575473,1.07165779134225,5.968685962301458,77452,26.668503055866406,6265052.460072267,947639,882750,573746,3.133746901597094,10.919557539524924,1.5385728179368572,7.097199048510073,1.0735077881619937,6.611222691417583,140796,24.539778926563322,1968258.619999959,1210267.949999981,3944443.3299998976,2140415.399999952,271761.4599999997,24436,43553,47070,779380.3499999993,59392,106885,120802
0001111058600,KRO LM SKIM MZRL CHS BAR,32 OZ,CHEESE,Y,1929130.0699991612,287294,266266,142727,0.7862009550507023,13.51622376984846,1.8655615265506877,7.245123560646726,1.0789736579210263,6.714828955700994,41196,28.863494643620335,2899527.870006175,417410,386243,196302,1.0721831337862273,14.770750527280287,1.9675958472150055,7.507004321129897,1.0806927245283409,6.946474377724958,60735,30.939572699208362,1256169.3399999817,"",1822356.4099999645,633997.8199999975,76623.98000000214,5600,10470,11581,295698.0699998728,17172,38021,42953
0001111058745,KRO NACHO TACO CHS SHRED,5 LB,CHEESE,Y,1716759.7299991357,102845,100695,64681,0.35629042839570985,26.54194786721194,1.5567941126451355,17.04910601319962,1.0213516063359651,16.69269026203642,15807,24.438397674742195,2470539.6900020745,145336,142806,89877,0.49089975402851094,27.488007944213475,1.5889048366100338,17.29997121971118,1.0177163424505973,16.9988144025023,23369,26.00109037907362,1020948.2999999955,"",1445052.2999999896,502110.93000000005,23624.10000000023,657,1370,1424,87601.24000000424,2734,5093,5292
0081989801921,NBSC SNKWL DVLS CKE 12CT,13.2 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,61898.57999999665,10046,9598,7176,0.03952845679825009,8.625777591972778,1.3375139353400223,6.44911231506529,1.0466763909147738,6.16151503085772,1049,14.618171683389075,65338.129999996396,9462,8887,6724,0.03672585807367522,9.717151992860856,1.3216835217132659,7.352101946663261,1.0647012490154157,6.905319171422152,855,12.71564544913742,45447.16999999999,"",45378.74999999997,11536.349999999997,2305.8599999999988,197,364,379,6321.189999999966,471,809,925
0001657191030,SPKLN ICE BLACK RASP WTR,17 FO,SPARKLING WATER,N,2977925.1899903403,3120031,1529742,596035,3.2832140116701494,4.9962253726548616,2.5665304889813516,1.9466845977886076,2.0395798768681255,0.9544537185657259,230140,38.611826486699606,3482940.3899910874,3587774,1513052,600064,3.2774933520407266,5.804281526622306,2.521484375,2.3019303963056705,2.3712165874008297,0.9707803194936714,233241,38.8693539355802,1958683.8300000303,803341.3500000081,2208741.0700000147,826854.7600000052,133894.43999999994,17439,44810,139717,352995.3100000003,39537,106163,362196
0007478037743,PERRIER CRBN MNRL WTR 8PK,8/11.15 FO,SPARKLING WATER,N,1138074.2099993299,216259,169236,79050,0.4354409852148368,14.39689070207881,2.1408728652751425,6.7247761114616855,1.2778545935852892,5.262551893790917,24456,30.937381404174573,1436745.4799991047,268074,198610,93735,0.5119717885984454,15.32773755799973,2.118845681975783,7.234003725890463,1.3497507678364635,5.359510732107943,29499,31.470635301648265,746424.7699999957,77145.23000000003,903404.869999994,95477.67999999998,64391.52000000008,3575,8703,12178,183213.95000000033,9787,23357,33708
0002840064204,DORITO SPICY NACHO CHIPS,9.25 OZ,BAG SNACKS,N,3969280.3900358393,1618221,1429421,717095,3.9500639252705048,5.53522251589516,1.9933495561954833,2.7768448833729455,1.1320814511609945,2.4528666912837243,236958,33.04415732922416,4839933.090065814,1821771,1612595,789746,4.313518666010218,6.128468001187487,2.041916008438156,3.001332070399458,1.1297139083278815,2.6567187039786084,270988,34.31331086197334,2269344.479999931,1603319.7499999653,2710801.519999898,1672244.219999949,136427.33000000002,20796,45405,52252,356313.6900000002,52132,111009,132359
0007431217139,NTRB COQ10 200MG SOFTGEL,80 CT,VITAMIN PRODUCTS,N,603720.2899999295,25158,13751,10510,0.057893545282832824,57.442463368214035,1.30837297811608,43.90373718274522,1.8295396698421933,23.997149614433958,2256,21.465271170313986,671173.9099999174,26611,14748,11414,0.062342198699126855,58.80269055545097,1.2920974242158751,45.50948671005678,1.8043802549498238,25.22167186501512,2305,20.194497984930788,424815.1899999998,90269.29999999994,453379.94,93711.62000000002,4782.059999999989,74,105,159,41236.470000000074,695,889,1356
0030005475652,CENTRM SLVR ULTRA WOMEN,100 CT,VITAMIN PRODUCTS,N,517662.5599997753,56053,55625,41024,0.2259776214731621,12.61852964118017,1.3559136115444619,9.306293213479107,1.007694382022472,9.235233796581365,10181,24.817180187207487,669050.1699996565,70038,68990,51606,0.2818671373810356,12.964581056459647,1.3368600550323606,9.69778475140827,1.0151906073343964,9.552673834199384,12319,23.87125528039375,354667.6200000003,133576.5500000001,434573.72000000044,171161.40999999983,13929.759999999867,1140,1484,1527,92181.47000000013,7154,9096,9416
